Intervalo;Cantidad Agentes Únicos;Cantidad Agentes Simultáneos;Grupo;Login Id;Agente;LogIn;Internas Entrantes No Atendidas;Internas Entrantes Atendidas;Internas Salientes No Atendidas;Internas Salientes Atendidas;Entrantes No Atendidas;Entrantes Atendidas;Salientes No Atendidas;Salientes Atendidas;Discador No Atendidas;Discador Atendidas;Transfer In;Transfer Out;Unstaffed;Avail;Preview;Dial;Ring;Connect;Hold;ACW;Not Ready;Break;Lunch;Coaching;Administrativo;Baño;Llamada_Manual;Tipo de Break 6;Tipo de Break 7;Tipo de Break 8;Tipo de Break 9;Auxiliar Total;Auxiliar %;Tiempo Real de Logueo;Utilización;Connect % Real;Ring % Real;Avail % Real;AHT;ATT;Avail Count;Hold Count;Not Ready Count;Avail Max;Hold Max;Not Ready Max;Talking Time Internas Entrantes;Talking Time Internas Salientes;Tipificación Otro;Tipificación Exitoso;Tipificación No Exitoso;Tipificación No Efectivo;Tipificación Neutro;FechaRango;CE;%CE;Exitos / CE;Exitos por Hora Real;idAgente;idGrupo
20/2/2025 13:00:00;;;Mendoza1;mza15;MZA 15;1542;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";258;203;"0";5;2;958;"0";359;16;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1526;"0,864060398089036";"0,627810929658531";"0,00113423333754876";"0,132928084626519";69,6315789473684;50,4210526315789;21;"0";2;31;"0";9;"0";"0";"0";15;4;"0";"0";;19;1;"0,789473684210526";35,3866317169069;2237;
20/2/2025 13:00:00;;;Mendoza1;mza16;MZA 16;1719;"0";"0";"0";"0";"0";"0";"0";"0";"0";24;"0";"0";81;383;"0";6;2;1011;"0";189;127;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1592;"0,75568993103171";"0,635252036728645";"0,00147120625721233";"0,240560440381911";50,375;42,125;25;"0";3;38;"0";80;"0";"0";"0";18;7;"0";"0";;25;1;"0,72";40,7035175879397;2238;
20/2/2025 13:00:00;;;Mendoza1;mza18;MZA 18;1380;"0";"0";"0";"0";"0";"0";"0";1;"0";4;"0";"0";420;64;"0";2;8;809;"0";75;280;"0";"0";"0";"0";"0";141;"0";"0";"0";"0";141;"0,102141692335568";959;"0,930845017842209";"0,843913523163587";"0,00860305205002909";"0,0671507317286816";179;161,8;8;"0";15;21;"0";34;"0";"0";"0";2;1;"0";"0";;3;1;"0,666666666666667";7,50782064650678;2240;
20/2/2025 13:00:00;;;Mendoza1;mza19;MZA 19;1534;"0";"0";"0";"0";"0";"0";"0";"0";"0";21;"0";"0";266;245;"0";5;2;996;"0";75;13;"0";"0";"0";199;"0";"0";"0";"0";"0";"0";199;"0,129761332765714";1322;"0,811576896724359";"0,752877170639776";"0,0014769652410259";"0,18497458228277";51,3333333333333;47,4285714285714;23;1;1;26;"0";13;"0";"0";"0";20;2;"0";"0";;22;1;"0,909090909090909";54,4629349470499;2315;
20/2/2025 13:00:00;;;Mendoza1;mza2;MZA 2;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";27;"0";"0";"0";344;"0";6;3;490;"0";957;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,805469444444444";"0,272163333333333";"0,00149277777777778";"0,191118888888889";53,9259259259259;18,1481481481481;27;"0";"0";35;"0";"0";"0";"0";"0";22;6;"0";"0";;28;1;"0,785714285714286";44;2213;
20/2/2025 13:00:00;;;Mendoza1;mza20;MZA 20;1610;"0";"0";"0";"0";"0";"0";"0";"0";"0";26;"0";"0";190;343;"0";6;3;669;"0";544;15;"0";"0";"0";"0";"0";29;"0";"0";"0";"0";29;"0,0182682158763134";1565;"0,777136609871018";"0,427500884969323";"0,00184597572180909";"0,219241086090583";47;25,7307692307692;29;"0";2;29;"0";10;"0";"0";"0";8;17;"0";"0";;25;1;"0,32";18,4025559105431;2316;
20/2/2025 13:00:00;;;Mendoza1;mza22;MZA 22;1325;"0";"0";"0";"0";"0";"0";"0";"0";"0";22;"0";"0";475;319;"0";5;2;767;"0";231;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1325;"0,755501945948231";"0,579245684644672";"0,00175724107113203";"0,240934508047983";45,7272727272727;34,8636363636364;23;"0";"0";33;"0";"0";"0";"0";"0";14;9;"0";"0";;23;1;"0,608695652173913";38,0377358490566;2565;
20/2/2025 13:00:00;;;Mendoza1;mza23;MZA 23;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";"0";261;"0";4;2;874;"0";659;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,852670555555556";"0,485317777777778";"0,001085";"0,145062777777778";81;46;19;"0";"0";30;"0";"0";"0";"0";"0";"0";18;"0";"0";;18;1;"0";"0";2571;
20/2/2025 13:00:00;;;Mendoza1;mza28;MZA 28;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";24;"0";"0";"0";369;"0";5;2;782;"0";518;"0";124;"0";"0";"0";"0";"0";"0";"0";"0";"0";124;"0,0686972222222222";1676;"0,777042315275197";"0,466359251824654";"0,00145614417080016";"0,219958898675392";54,5;32,5833333333333;24;"0";"0";31;"0";"0";"0";"0";"0";9;15;"0";"0";;24;1;"0,375";19,3317422434368;2881;
20/2/2025 13:00:00;;;Mendoza1;mza3;MZA 3;1800;"0";"0";"0";"0";"0";"0";"0";"0";1;28;"0";"0";"0";438;"0";6;3;638;"0";573;"0";141;"0";"0";"0";"0";"0";"0";"0";"0";"0";141;"0,0783327777777778";1659;"0,731896484691691";"0,38449042526195";"0,00185412787575173";"0,264269280127016";43,6071428571429;22,7857142857143;29;"0";"0";32;"0";"0";"0";"0";"0";28;"0";"0";"0";;28;1;1;60,7594936708861;2214;
20/2/2025 13:00:00;;;Mendoza1;mza32;MZA 32;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";30;"0";"0";"0";344;"0";7;3;512;"0";881;"0";"0";"0";"0";53;"0";"0";"0";"0";"0";"0";53;"0,0293077777777778";1747;"0,799260665069486";"0,293077792136883";"0,00170668583588115";"0,196902439610679";46,7666666666667;17,0666666666667;31;"0";"0";36;"0";"0";"0";"0";"0";28;1;"0";"0";;29;1;"0,96551724137931";57,6989124212936;2580;
20/2/2025 13:00:00;;;Mendoza1;mza33;MZA 33;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";"0";280;"0";5;3;1166;"0";346;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,841851111111111";"0,647928333333333";"0,00146666666666667";"0,155578333333333";76;58,3;20;"0";"0";26;"0";"0";"0";"0";"0";7;12;"0";"0";;19;1;"0,368421052631579";14;2617;
20/2/2025 13:00:00;;;Mendoza1;mza39;MZA 39;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";25;"0";"0";"0";414;"0";6;3;502;"0";876;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,766840555555556";"0,278828888888889";"0,00159722222222222";"0,230027222222222";55,44;20,08;25;"0";"0";36;"0";"0";"0";"0";"0";21;3;"0";"0";;24;1;"0,875";42;2832;
20/2/2025 13:00:00;;;Mendoza1;mza4;MZA 4;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";5;"0";"0";"0";67;"0";2;5;1091;"0";318;"0";303;"0";"0";"0";"0";13;"0";"0";"0";"0";316;"0,175789444444444";1484;"0,953287961072514";"0,735069719913803";"0,00361221074172659";"0,0450896110015038";236,166666666667;181,833333333333;8;"0";"0";19;"0";"0";"0";"0";"0";2;4;"0";"0";;6;1;"0,333333333333333";4,85175202156334;2215;
20/2/2025 13:00:00;;;Mendoza1;mza40;MZA 40;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";18;"0";"0";"0";324;"0";5;25;432;"0";604;"0";410;"0";"0";"0";"0";"0";"0";"0";"0";"0";410;"0,227740555555556";1390;"0,762807116491507";"0,310470646378916";"0,0176941111471605";"0,233427597374803";56,1052631578947;22,7368421052632;25;"0";"0";30;"0";"0";"0";"0";"0";3;16;"0";"0";;19;1;"0,157894736842105";7,76978417266187;2833;
20/2/2025 13:00:00;;;Mendoza1;mza41;MZA 41;1562;"0";"0";"0";"0";"0";"0";"0";4;"0";10;"0";"0";238;123;"0";7;84;1038;"0";151;115;"0";"0";"0";"0";"0";44;"0";"0";"0";"0";44;"0,0282578778587842";1403;"0,907050681292899";"0,739960559915219";"0,0597202989578382";"0,0880018472840577";91,4285714285714;74,1428571428571;14;"0";4;23;"0";92;"0";"0";"0";9;3;"0";"0";;12;1;"0,75";23,0933713471133;2857;
20/2/2025 13:00:00;;;Mendoza1;mza43;MZA 43;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";22;"0";"0";"0";269;"0";5;2;1012;"0";512;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,847989444444444";"0,562212222222222";"0,00137277777777778";"0,149493888888889";69,5909090909091;46;22;"0";"0";36;"0";"0";"0";"0";"0";9;11;"0";"0";;20;1;"0,45";18;2859;
20/2/2025 13:00:00;;;Mendoza1;mza44;MZA 44;655;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1145;"0";"0";"0";"0";651;"0";4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";655;1;"0,994654244148307";"0";"0";"0";"0";1;"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";;1;1;1;5,49618320610687;2993;
20/2/2025 13:00:00;;;Mendoza1;mza45;MZA 45;864;"0";"0";"0";"0";"0";"0";"0";3;"0";16;"0";"0";936;210;"0";7;64;331;"0";149;36;"0";"0";"0";"0";"0";67;"0";"0";"0";"0";67;"0,0777767880795085";761;"0,714967266001828";"0,435366116371202";"0,0845107239310222";"0,27587851115478";29;17,4210526315789;21;"0";3;25;"0";22;"0";"0";"0";2;14;"0";"0";;16;1;"0,125";9,46123521681997;2994;
20/2/2025 13:00:00;;;Mendoza1;mza46;MZA 46;1090;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";710;183;"0";4;1;719;"0";175;8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1082;"0,82760531997151";"0,664581653174588";"0,00115382448010923";"0,168685628557202";69,2307692307692;55,3076923076923;14;"0";1;31;"0";8;"0";"0";"0";2;10;"0";"0";;12;1;"0,166666666666667";6,6543438077634;2995;
20/2/2025 13:00:00;;;Mendoza1;mza49;MZA 49;1800;"0";"0";1;"0";"0";"0";"0";1;"0";10;"0";"0";"0";138;"0";3;6;1382;"0";243;"0";"0";"0";"0";"0";"0";28;"0";"0";"0";"0";28;"0,0156438888888889";1772;"0,920510361821405";"0,7798278739458";"0,00360698279360281";"0,0776034644192114";148,545454545455;125,636363636364;11;"0";"0";21;"0";"0";"0";"0";"0";2;10;"0";"0";;12;1;"0,166666666666667";4,06320541760722;3209;
20/2/2025 13:00:00;;;Mendoza1;mza5;MZA 5;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0";"0";"0";144;"0";3;1;320;"0";135;"0";1197;"0";"0";"0";"0";"0";"0";"0";"0";"0";1197;"0,664911111111111";603;"0,756646660919159";"0,530144571921215";"0,00209894555341866";"0,238926652961072";41,7272727272727;29,0909090909091;13;"0";"0";27;"0";"0";"0";"0";"0";"0";11;"0";"0";;11;1;"0";"0";2216;
20/2/2025 13:00:00;;;Mendoza1;mza50;MZA 50;1690;"0";"0";"0";"0";"0";"0";"0";"0";"0";28;"0";"0";110;402;"0";6;3;1098;"0";171;9;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1680;"0,756848913593926";"0,653218871861032";"0,00202505401830106";"0,239309256038118";45,6428571428571;39,2142857142857;29;"0";1;31;"0";9;"0";"0";"0";26;2;"0";"0";;28;1;"0,928571428571429";55,7142857142857;3210;
20/2/2025 13:00:00;;;Mendoza1;mza51;Mza 51;1788;"0";"0";"0";"0";"0";"0";"0";1;"0";26;"0";"0";12;390;"0";7;36;984;"0";352;12;"0";"0";"0";"0";"0";7;"0";"0";"0";"0";7;"0,00388121111237893";1769;"0,775583573250863";"0,556339078920151";"0,0200660352512041";"0,220637089837105";51,0740740740741;36,4444444444444;28;"0";1;35;"0";12;"0";"0";"0";1;25;"0";"0";;26;1;"0,0384615384615385";2,03504804974562;3211;
20/2/2025 13:00:00;;;Mendoza1;mza6;MZA 6;1800;"0";"0";"0";"0";"0";"0";"0";2;"0";19;"0";"0";"0";288;"0";8;50;799;"0";588;"0";67;"0";"0";"0";"0";"0";"0";"0";"0";"0";67;"0,0373616666666667";1733;"0,82941961011087";"0,460943275685053";"0,028932061135225";"0,166171788297093";68,8095238095238;38,0476190476191;21;"0";"0";28;"0";"0";"0";"0";"0";1;19;"0";"0";;20;1;"0,05";2,07732256203116;2217;
20/2/2025 13:00:00;;;Mendoza1;mza7;MZA 7;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";4;"0";"0";"0";47;"0";2;50;1273;"0";201;"0";102;"0";"0";"0";"0";126;"0";"0";"0";"0";228;"0,126397777777778";1572;"0,969127189847401";"0,809748143701303";"0,0317421353730785";"0,0296219230211563";305,2;254,6;7;"0";"0";18;"0";"0";"0";"0";"0";1;5;"0";"0";;6;1;"0,166666666666667";2,29007633587786;2218;
20/2/2025 13:00:00;;;Mendoza1;mza8;MZA 8;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";17;"0";"0";"0";224;"0";4;2;908;"0";318;"0";344;"0";"0";"0";"0";"0";"0";"0";"0";"0";344;"0,191005555555556";1456;"0,843351485726451";"0,623559425624403";"0,00121138038305441";"0,153922221688104";72,4705882352941;53,4117647058824;19;"0";"0";24;"0";"0";"0";"0";"0";5;12;"0";"0";;17;1;"0,294117647058824";12,3626373626374;2219;
20/2/2025 13:00:00;;;Mendoza1;mza9;MZA 9;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";69;"0";1;"0";111;"0";174;"0";1445;"0";"0";"0";"0";"0";"0";"0";"0";"0";1445;"0,802831111111111";355;"0,803572233618105";"0,313318531208439";"0,00109888871356761";"0,193965128598156";71,5;27,75;6;"0";"0";20;"0";"0";"0";"0";"0";"0";5;"0";"0";;5;1;"0";"0";2220;
20/2/2025 13:30:00;;;Mendoza1;mza1;MZA 1;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";11;"0";"0";"0";189;"0";12;2;986;"0";377;"0";234;"0";"0";"0";"0";"0";"0";"0";"0";"0";234;"0,129847222222222";1566;"0,871453608082872";"0,629699765366874";"0,00100684745654499";"0,120852340744761";114,75;82,1666666666667;13;"0";"0";35;"0";"0";"0";"0";"0";1;10;"0";"0";;11;1;"0,0909090909090909";2,29885057471264;2212;
20/2/2025 13:30:00;;;Mendoza1;mza10;MZA 10;1800;"0";"0";"0";"0";"0";"0";"0";7;"0";25;"0";"0";"0";398;"0";13;103;754;"0";355;"0";176;"0";"0";"0";"0";"0";"0";"0";"0";"0";176;"0,0976322222222222";1624;"0,746843797367666";"0,464443544206538";"0,0635771815138198";"0,245054061475304";38,3125;23,5625;28;1;"0";35;"0";"0";"0";"0";"0";17;15;"0";"0";;32;1;"0,53125";37,6847290640394;2221;
20/2/2025 13:30:00;;;Mendoza1;mza12;MZA 12;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";28;"0";"0";"0";433;"0";6;3;755;"0";530;"0";"0";"0";"0";"0";"0";72;"0";"0";"0";"0";72;"0,0401305555555556";1728;"0,745981658385255";"0,437253908951738";"0,00181332530755051";"0,250564168159443";46,25;26,9642857142857;29;"0";"0";48;"0";"0";"0";"0";"0";8;20;"0";"0";;28;1;"0,285714285714286";16,6666666666667;2234;
20/2/2025 13:30:00;;;Mendoza1;mza13;MZA 13;656;"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";"0";1144;9;"0";10;16;374;"0";22;150;"0";"0";"0";"0";"0";76;"0";"0";"0";"0";76;"0,115437483237022";430;"0,957459424266381";"0,869571687671488";"0,0368762498256057";"0,019866995302981";105,5;93,5;5;"0";6;2;"0";54;"0";"0";"0";2;2;"0";"0";;4;1;"0,5";16,7441860465116;2235;
20/2/2025 13:30:00;;;Mendoza1;mza14;MZA 14;1349;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";451;235;"0";3;1;783;"0";318;8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1340;"0,822275063624812";"0,584343259873504";"0,000887874838000148";"0,175405270096749";85;60,2307692307692;15;"0";1;43;"0";8;"0";"0";"0";7;4;"0";"0";;11;1;"0,636363636363636";18,8059701492537;2236;
20/2/2025 13:30:00;;;Mendoza1;mza15;MZA 15;953;"0";"0";"0";"0";"0";"0";"0";"0";"0";23;"0";"0";847;283;"0";5;2;438;"0";213;11;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";941;"0,693862266702502";"0,465157684622257";"0,00229141193255154";"0,300362992794322";28,6521739130435;19,0434782608696;23;"0";1;30;"0";11;"0";"0";"0";9;13;"0";"0";;22;1;"0,409090909090909";34,4314558979809;2237;
20/2/2025 13:30:00;;;Mendoza1;mza16;MZA 16;1667;"0";"0";"0";"0";"0";"0";"0";"0";"0";27;"0";"0";133;463;"0";6;3;989;"0";133;70;"0";"0";"0";3;"0";"0";"0";"0";"0";"0";3;"0,00163142708168956";1594;"0,705847807182108";"0,620693138511";"0,00178442132421128";"0,290221948382288";41,8888888888889;36,6296296296296;28;"0";2;47;"0";44;"0";"0";"0";23;3;"0";"0";;26;1;"0,884615384615385";51,9447929736512;2238;
20/2/2025 13:30:00;;;Mendoza1;mza18;MZA 18;624;"0";"0";"0";"0";"0";"0";"0";1;"0";4;"0";"0";1176;40;"0";2;18;353;"0";38;23;"0";"0";"0";"0";"0";149;"0";"0";"0";"0";149;"0,239044354812853";452;"0,905534270844868";"0,780992138190677";"0,0393489093123685";"0,0895869781862474";82,2;70,6;7;"0";2;18;"0";17;"0";"0";"0";3;2;"0";"0";;5;1;"0,6";23,8938053097345;2240;
20/2/2025 13:30:00;;;Mendoza1;mza19;MZA 19;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";"0";335;"0";5;2;398;"0";140;"0";"0";"0";83;837;"0";"0";"0";"0";"0";"0";920;"0,511040555555556";880;"0,61456812482744";"0,452672171175296";"0,00262575741909974";"0,380298525099219";28,6842105263158;20,9473684210526;24;"0";"0";37;"0";"0";"0";"0";"0";19;"0";"0";"0";;19;1;1;77,7272727272727;2315;
20/2/2025 13:30:00;;;Mendoza1;mza2;MZA 2;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";28;"0";"0";"0";472;"0";7;3;491;"0";789;"0";38;"0";"0";"0";"0";"0";"0";"0";"0";"0";38;"0,0210594444444444";1762;"0,728401962892991";"0,278905256419497";"0,00167471296917927";"0,267704372016687";46,0714285714286;17,5357142857143;30;"0";"0";33;"0";"0";"0";"0";"0";19;8;"0";"0";;27;1;"0,703703703703704";38,8195232690125;2213;
20/2/2025 13:30:00;;;Mendoza1;mza20;MZA 20;1399;"0";"0";"0";"0";"0";"0";"0";2;"0";13;"0";"0";401;249;"0";3;2;648;"0";438;17;"0";"0";"0";"0";"0";42;"0";"0";"0";"0";42;"0,0297642368727354";1340;"0,811757541109749";"0,483952028862092";"0,0012583131886298";"0,185874352278435";72,7333333333333;43,2;17;"0";2;43;"0";12;"0";"0";"0";4;12;"0";"0";;16;1;"0,25";10,7462686567164;2316;
20/2/2025 13:30:00;;;Mendoza1;mza22;MZA 22;1676;"0";"0";"0";"0";"0";"0";"0";"0";"0";39;"0";"0";124;611;"0";8;4;786;"0";237;29;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1647;"0,623638172229766";"0,477098216779904";"0,00239208008336754";"0,371218157217778";26,5384615384615;20,1538461538462;40;"0";1;38;"0";29;"0";"0";"0";12;27;"0";"0";;39;1;"0,307692307692308";26,2295081967213;2565;
20/2/2025 13:30:00;;;Mendoza1;mza23;MZA 23;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";"0";34;"0";3;6;1370;"0";357;"0";30;"0";"0";"0";"0";"0";"0";"0";"0";"0";30;"0,0164061111111111";1770;"0,978694910783527";"0,773895504524507";"0,00323021752993133";"0,0193457213879486";578,666666666667;456,666666666667;3;"0";"0";23;"0";"0";"0";"0";"0";"0";1;"0";"0";;1;1;"0";"0";2571;
20/2/2025 13:30:00;;;Mendoza1;mza28;MZA 28;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";7;"0";"0";"0";130;"0";3;11;708;"0";592;"0";335;"0";"0";"0";"0";20;"0";"0";"0";"0";355;"0,197295555555556";1445;"0,907770121561278";"0,490257933596702";"0,00783116519986601";"0,0902843719979957";164,25;88,5;8;"0";"0";37;"0";"0";"0";"0";"0";"0";7;"0";"0";;7;1;"0";"0";2881;
20/2/2025 13:30:00;;;Mendoza1;mza3;MZA 3;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";33;"0";"0";"0";540;"0";7;4;942;"0";274;"0";"0";"0";"0";"0";"0";33;"0";"0";"0";"0";33;"0,0181777777777778";1767;"0,690135122900729";"0,53309775474175";"0,00200760490697569";"0,305638608483093";37,1818181818182;28,5454545454545;34;"0";"0";47;"0";"0";"0";"0";"0";32;1;"0";"0";;33;1;"0,96969696969697";65,195246179966;2214;
20/2/2025 13:30:00;;;Mendoza1;mza32;MZA 32;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";13;"0";"0";"0";245;"0";4;6;823;"0";478;"0";"0";"0";"0";"0";"0";244;"0";"0";"0";"0";244;"0,135825";1556;"0,84012497468684";"0,528825501522004";"0,0039954613102413";"0,157382603189297";93,6428571428571;58,7857142857143;15;"0";"0";46;"0";"0";"0";"0";"0";13;1;"0";"0";;14;1;"0,928571428571429";30,0771208226221;2580;
20/2/2025 13:30:00;;;Mendoza1;mza33;MZA 33;1648;"0";"0";"0";"0";"0";"0";"0";"0";"0";17;"0";"0";152;334;"0";4;2;1119;"0";189;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1648;"0,79497857158898";"0,678925866377272";"0,00129887550156927";"0,202584519467655";77,2941176470588;65,8235294117647;18;"0";"0";48;"0";"0";"0";"0";"0";6;12;"0";"0";;18;1;"0,333333333333333";13,1067961165049;2617;
20/2/2025 13:30:00;;;Mendoza1;mza39;MZA 39;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";40;"0";"0";"0";607;"0";10;5;678;"0";501;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,657596666666667";"0,376458333333333";"0,00261888888888889";"0,337125555555556";29,825;16,95;40;"0";"0";50;"0";"0";"0";"0";"0";37;2;"0";"0";;39;1;"0,948717948717949";74;2832;
20/2/2025 13:30:00;;;Mendoza1;mza4;MZA 4;1800;"0";"0";"0";"0";"0";"0";"0";2;"0";14;"0";"0";"0";263;"0";6;45;264;"0";684;"0";232;"0";"0";"0";139;168;"0";"0";"0";"0";539;"0,299302222222222";1261;"0,7867522533094";"0,209056686350749";"0,0357540420025752";"0,208750642216965";62,375;16,5;17;"0";"0";36;"0";"0";"0";"0";"0";2;13;"0";"0";;15;1;"0,133333333333333";5,70975416336241;2215;
20/2/2025 13:30:00;;;Mendoza1;mza40;MZA 40;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";24;"0";"0";"0";403;"0";5;3;607;"0";440;"0";343;"0";"0";"0";"0";"0";"0";"0";"0";"0";343;"0,190399444444444";1457;"0,720167901729316";"0,416366507214463";"0,00176767555468026";"0,276338605938045";43,9583333333333;25,2916666666667;26;"0";"0";43;"0";"0";"0";"0";"0";5;19;"0";"0";;24;1;"0,208333333333333";12,3541523678792;2833;
20/2/2025 13:30:00;;;Mendoza1;mza41;MZA 41;542;"0";"0";"0";"0";"0";"0";"0";3;"0";1;"0";"0";1258;24;"0";5;30;253;"0";53;133;"0";"0";"0";"0";"0";43;"0";"0";"0";"0";43;"0,0797894624167899";366;"0,91915267943002";"0,689857614301949";"0,0832814275723402";"0,0661224757408864";85,5;63,25;5;"0";4;16;"0";58;"0";"0";"0";5;"0";"0";"0";;5;1;1;49,1803278688525;2857;
20/2/2025 13:30:00;;;Mendoza1;mza43;MZA 43;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0";"0";"0";198;"0";2;1;1299;"0";300;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,888639444444444";"0,721698888888889";"0,000521111111111111";"0,110171111111111";178;144,333333333333;9;"0";"0";36;"0";"0";"0";"0";"0";4;5;"0";"0";;9;1;"0,444444444444444";8;2859;
20/2/2025 13:30:00;;;Mendoza1;mza44;MZA 44;637;"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";"0";1163;6;"0";1;5;587;"0";2;29;"0";"0";"0";"0";"0";7;"0";"0";"0";"0";7;"0,011331867207281";601;"0,987413490634186";"0,976308334526183";"0,00754325052180252";"0,0107406433400688";594;587;1;"0";3;6;"0";13;"0";"0";"0";1;"0";"0";"0";;1;1;1;5,99001663893511;2993;
20/2/2025 13:30:00;;;Mendoza1;mza45;MZA 45;972;"0";"0";"0";"0";"0";"0";"0";3;"0";2;"0";"0";828;49;"0";4;54;483;"0";99;178;"0";"0";"0";"0";"0";105;"0";"0";"0";"0";105;"0,108186039621683";689;"0,922975497676254";"0,700426745420682";"0,0786708519242708";"0,0712891134951349";128;96,6;6;"0";5;28;"0";53;"0";"0";"0";1;2;"0";"0";;3;1;"0,333333333333333";5,22496371552975;2994;
20/2/2025 13:30:00;;;Mendoza1;mza46;MZA 46;1468;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";332;286;"0";3;2;846;"0";326;6;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1462;"0,80261248384295";"0,578291763836932";"0,00105183250011968";"0,1955457834374";90,4615384615385;65,0769230769231;15;"0";1;42;"0";6;"0";"0";"0";4;10;"0";"0";;14;1;"0,285714285714286";9,84952120383037;2995;
20/2/2025 13:30:00;;;Mendoza1;mza49;MZA 49;1398;"0";"0";"0";"0";"0";"0";"0";"0";"0";26;"0";"0";402;448;"0";6;3;618;"0";307;16;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1382;"0,671407797544548";"0,446796842783039";"0,002158830295971";"0,324454685544374";35,9230769230769;23,7692307692308;28;"0";1;37;"0";16;"0";"0";"0";2;23;"0";"0";;25;1;"0,08";5,20984081041968;3209;
20/2/2025 13:30:00;;;Mendoza1;mza5;MZA 5;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";30;"0";"0";"0";441;"0";7;4;767;"0";241;"0";341;"0";"0";"0";"0";"0";"0";"0";"0";"0";341;"0,189223333333333";1459;"0,692888437561241";"0,52526110081006";"0,00240784213764854";"0,302177336134488";33,9333333333333;25,5666666666667;33;"0";"0";38;"0";"0";"0";"0";"0";"0";29;"0";"0";;29;1;"0";"0";2216;
20/2/2025 13:30:00;;;Mendoza1;mza50;MZA 50;1463;"0";"0";"0";"0";"0";"0";"0";"0";"0";26;"0";"0";337;411;"0";6;2;807;"0";175;62;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1401;"0,702622375501565";"0,576100553532525";"0,00169549217440449";"0,293084661147754";38,1153846153846;31,0384615384615;28;"0";3;39;"0";48;"0";"0";"0";19;7;"0";"0";;26;1;"0,730769230769231";48,8222698072805;3210;
